ID;date;ComputerName;Name;Vendor;Version;Decomissioned
;;S-K3DB-P;SQL Server 2014 Client Tools;Microsoft Corporation;12.0.2000.8;0
;;S-K3DB-P;Microsoft SQL Server 2012 Transact-SQL ScriptDom ;Microsoft Corporation;11.1.3000.0;0
;;S-K3DB-P;Microsoft SQL Server Data Tools - enu (10.3.31009.2);Microsoft Corporation;10.3.31009.2;0
;;S-K3DB-P;Microsoft Visual Studio Tools for Applications 2012 Design-Time - ENU Language Pack;Microsoft Corporation;11.0.51108;0
;;S-K3DB-P;Pacote de Idiomas do Microsoft Visual Studio Tools for Applications 2012 x64 Hosting Support - PTB;Microsoft Corporation;11.0.51108;0
;;S-K3DB-P;SQL Server 2014 Common Files;Microsoft Corporation;12.0.2000.8;0
;;S-K3DB-P;Microsoft Visual C++ 2012 x64 Additional Runtime - 11.0.50727;Microsoft Corporation;11.0.50727;0
;;S-K3DB-P;Build Tools Language Resources - x86;Microsoft Corporation;12.0.21005;0
;;S-K3DB-P;Microsoft Help Viewer 2.0;Microsoft Corporation;2.0.50727;0
;;S-K3DB-P;Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.50727;Microsoft Corporation;11.0.50727;0
;;S-K3DB-P;Microsoft System CLR Types for SQL Server 2014;Microsoft Corporation;12.0.2000.8;0
;;S-K3DB-P;Microsoft SQL Server 2014 Transact-SQL ScriptDom ;Microsoft Corporation;12.0.2430.0;0
;;S-K3DB-P;Microsoft Visual Studio 2013 Shell (Minimum);Microsoft Corporation;12.0.21005;0
;;S-K3DB-P;Microsoft SQL Server 2014 Transact-SQL Compiler Service ;Microsoft Corporation;12.0.2000.8;0
;;S-K3DB-P;Microsoft System CLR Types for SQL Server 2014;Microsoft Corporation;12.0.2000.8;0
;;S-K3DB-P;SQL Server 2014 Client Tools;Microsoft Corporation;12.0.2000.8;0
;;S-K3DB-P;Visual Studio 2012 Prerequisites;Microsoft Corporation;11.0.50727;0
;;S-K3DB-P;Microsoft System CLR Types for SQL Server 2012;Microsoft Corporation;11.1.3366.16;0
;;S-K3DB-P;Microsoft Help Viewer 2.1;Microsoft Corporation;2.1.21005;0
;;S-K3DB-P;Microsoft Visual Studio Tools for Applications 2012 Language Support - ENU Language Pack;Microsoft Corporation;11.0.50727;0
;;S-K3DB-P;Microsoft Visual Studio Tools for Applications 2012 Design-Time - ??? ?? ?;Microsoft Corporation;11.0.51108;0
;;S-K3DB-P;Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4148;Microsoft Corporation;9.0.30729.4148;0
;;S-K3DB-P;Microsoft Report Viewer 2014 Runtime;Microsoft Corporation;12.0.2000.8;0
;;S-K3DB-P;Microsoft Visual Studio 2012 Devenv Resources;Microsoft Corporation;11.0.50727;0
;;S-K3DB-P;Microsoft Visual Studio Tools for Applications 2012 x86 Hosting Support - DEU-Sprachpaket;Microsoft Corporation;11.0.51108;0
;;S-K3DB-P;Microsoft Visual Studio Tools for Applications 2012 Design-Time;Microsoft Corporation;11.0.51108;0
;;S-K3DB-P;Microsoft .NET Framework 4.5.1 SDK;Microsoft Corporation;4.5.51641;0
;;S-K3DB-P;???????? ????? ??? ????????? ?????????? ?????? ??????? Microsoft Visual Studio Tools ??? ?????? ? ???????????? 2012 (x86) - RUS;Microsoft Corporation;11.0.51108;0
;;S-K3DB-P;SQL Server 2014 Common Files;Microsoft Corporation;12.0.2000.8;0
;;S-K3DB-P;SQL Server 2014 Database Engine Services;Microsoft Corporation;12.0.2000.8;0
;;S-K3DB-P;Microsoft Visual Studio 2012 Preparation;Microsoft Corporation;11.0.50727;0
;;S-K3DB-P;Build Tools - x86;Microsoft Corporation;12.0.21005;0
;;S-K3DB-P;Microsoft Visual Studio Ultimate 2013 XAML UI Designer enu Resources;Microsoft Corporation;12.0.21005;0
;;S-K3DB-P;Microsoft SQL Server 2012 Data-Tier App Framework  (x64);Microsoft Corporation;11.1.2902.0;0
;;S-K3DB-P;Microsoft Visual Studio 2012 Shell (Minimum);Microsoft Corporation;11.0.50727;0
;;S-K3DB-P;Microsoft Visual Studio Tools for Applications 2012 x64 ???? - ????????;Microsoft Corporation;11.0.51108;0
;;S-K3DB-P;Microsoft SQL Server 2014 Policies ;Microsoft Corporation;12.0.2000.8;0
;;S-K3DB-P;Microsoft Visual Studio Tools for Applications 2012 Language Support;Microsoft Corporation;11.0.50727;0
;;S-K3DB-P;Microsoft SQL Server 2012 T-SQL Language Service ;Microsoft Corporation;11.1.3000.0;0
;;S-K3DB-P;Microsoft Visual Studio 2013 Shell (Integrated);Microsoft Corporation;12.0.21005;0
;;S-K3DB-P;???????? ????? ??? ????? ?????????? ?????? ??????? Microsoft Visual Studio Tools ??? ?????? ? ???????????? 2012 - RUS;Microsoft Corporation;11.0.51108;0
;;S-K3DB-P;Microsoft SQL Server 2014 Management Objects ;Microsoft Corporation;12.0.2000.8;0
;;S-K3DB-P;Microsoft Visual Studio Tools for Applications 2012 ???? - ????????;Microsoft Corporation;11.0.51108;0
;;S-K3DB-P;Microsoft ODBC Driver 11 for SQL Server;Microsoft Corporation;12.0.2000.8;0
;;S-K3DB-P;Microsoft SQL Server 2014 T-SQL Language Service ;Microsoft Corporation;12.0.2000.8;0
;;S-K3DB-P;Microsoft Visual C++ 2010  x64 Runtime - 10.0.40219;Microsoft Corporation;10.0.40219;0
;;S1BIZ-DB-P;Microsoft Office 2003 Web Components;Microsoft Corporation;12.0.6213.1000;0
;;S1BIZ-DB-P;Microsoft Application Error Reporting;Microsoft Corporation;12.0.6015.5000;0
;;S1BIZ-DB-P;HP ProLiant Health Monitor Service (X64);Hewlett-Packard Company;3.7.0.0;0
;;S1BIZ-DB-P;Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219;Microsoft Corporation;10.0.40219;0
;;S1BIZ-DB-P;Configuration Manager Client;Microsoft Corporation;5.00.7958.1000;0
;;S1BIZ-DB-P;Microsoft Visual C++ 2005 Redistributable (x64);Microsoft Corporation;8.0.61000;0
;;S1BIZ-DB-P;Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219;Microsoft Corporation;10.0.40219;0
;;S1BIZ-DB-P;SQL Server 2008 R2 SP2 Database Engine Services;Microsoft Corporation;10.52.4000.0;0
;;S1BIZ-DB-P;SnapDrive;NetApp.Inc.;7.0.3.6341;0
;;S1BIZ-DB-P;SQL Server 2008 R2 SP2 Analysis Services;Microsoft Corporation;10.52.4000.0;0
;;S1BIZ-DB-P;NetApp Windows Host Utilities;NetApp. Inc.;6.0.4424.1239;0
;;S1BIZ-DB-P;Microsoft SQL Server 2008 R2 Policies;Microsoft Corporation;10.50.1600.1;0
;;S1BIZ-DB-P;Microsoft BizTalk Server Setup Support Files;Microsoft Corporation;3.9.469.0;0
;;S1BIZ-DB-P;OP5 NSClient++ Windows Agent (x64);MySolutions NORDIC;0.3.9.328;0
;;S1BIZ-DB-P;Microsoft BizTalk Server 2010;Microsoft Corporation;3.9.469.0;0
;;S1BIZ-DB-P;SQL Server 2008 R2 SP2 Full text search;Microsoft Corporation;10.52.4000.0;0
;;S1BIZ-DB-P;SQL Server 2008 R2 SP2 Database Engine Shared;Microsoft Corporation;10.52.4000.0;0
;;S1BIZ-DB-P;HP Lights-Out Online Configuration Utility;Hewlett-Packard Development Company. L.P.;4.0.1.0;0
;;S1BIZ-DB-P;PFA Server Registry Update;Hewlett-Packard Company;1.0.0.0;0
;;S1BIZ-DB-P;Microsoft BizTalk Server Setup Bootstrap Files (x64);Microsoft Corporation;3.9.469.0;0
;;S1BIZ-DB-P;QLogic NIC HBA Management Agent;QLogic Corporation;1.01.92;0
;;S1BIZ-DB-P;SQL Server 2008 R2 SP2 Client Tools;Microsoft Corporation;10.52.4000.0;0
;;S1BIZ-DB-P;Headless Server Registry Update;Hewlett-Packard Company;1.0.0.0;0
;;S1BIZ-DB-P;HP ProLiant iLO CHIF Driver (X64);Hewlett-Packard Company;3.7.0.0;0
;;S1BIZ-DB-P;HP ProLiant PCI-express Power Management Update for Windows;Hewlett-Packard Company;1.3.0.0;0
;;S1BIZ-DB-P;Microsoft SQL Server Browser;Microsoft Corporation;10.52.4000.0;0
;;S1BIZ-DB-P;Microsoft SQL Server Compact 3.5 SP2 Query Tools ENU;Microsoft Corporation;3.5.8080.0;0
;;S1BIZ-DB-P;SQL Server 2008 R2 SP2 Database Engine Services;Microsoft Corporation;10.52.4000.0;0
;;S1BIZ-DB-P;Microsoft Policy Platform;Microsoft Corporation;1.2.3602.0;0
;;S1BIZ-DB-P;Microsoft SQL Server 2008 R2 RsFx Driver;Microsoft Corporation;10.52.4270.0;0
;;S1BIZ-DB-P;SQL Server 2008 R2 SP2 Management Studio;Microsoft Corporation;10.52.4000.0;0
;;S1BIZ-DB-P;Microsoft Primary Interoperability Assemblies 2005;Microsoft Corporation;8.0.50727.42;0
;;S1BIZ-DB-P;SQL Server 2008 R2 SP2 Analysis Services;Microsoft Corporation;10.52.4000.0;0
;;S1BIZ-DB-P;Microsoft Visual C++ 2005 Redistributable (x64);Microsoft Corporation;8.0.59192;0
;;S1BIZ-DB-P;HP Array Configuration Utility CLI;Hewlett-Packard Development Company. L.P.;9.30.15.0;0
;;S1BIZ-DB-P;HP Array Configuration Utility;Hewlett-Packard Development Company. L.P.;9.30.15.0;0
;;S1BIZ-DB-P;HP Insight Diagnostics  Online Edition for Windows;Hewlett-Packard Development Company. L.P.;9.3.0;0
;;S1BIZ-DB-P;Microsoft SQL Server 2008 Setup Support Files ;Microsoft Corporation;10.1.2731.0;0
;;S1BIZ-DB-P;Microsoft Report Viewer Redistributable 2008 (KB971119);Microsoft Corporation;9.0.30731;0
;;S1BIZ-DB-P;HP ProLiant iLO Core Driver (X64);Hewlett-Packard Company;3.7.0.0;0
;;S1BIZ-DB-P;Microsoft SQL Server 2008 R2 Native Client;Microsoft Corporation;10.52.4270.0;0
;;S1BIZ-DB-P;Microsoft Baseline Security Analyzer 2.2;Microsoft Corporation;2.2.2170;0
;;S1BIZ-DB-P;Microsoft Visual C++ 2005 Redistributable;Microsoft Corporation;8.0.61001;0
;;S1BIZ-DB-P;Microsoft .NET Framework 4 Extended;Microsoft Corporation;4.0.30319;0
;;S1BIZ-DB-P;SQL Server 2008 R2 SP2 Database Engine Shared;Microsoft Corporation;10.52.4000.0;0
;;S1BIZ-DB-P;Microsoft Enterprise Single Sign-On;Microsoft Corporation;6.0.4219.0;0
;;S1BIZ-DB-P;SQL Server 2008 R2 SP2 Client Tools;Microsoft Corporation;10.52.4000.0;0
;;S1BIZ-DB-P;Microsoft Visual Studio Tools for Applications 2.0 - ENU;Microsoft Corporation;9.0.35191;0
;;S1BIZ-DB-P;HP ProLiant Agentless Management Service;Hewlett-Packard Company;9.25.0.0;0
;;S1BIZ-DB-P;SQL Server 2008 R2 SP2 Common Files;Microsoft Corporation;10.52.4000.0;0
;;S1BIZ-DB-P;SANsurfer iSCSI HBA Management Agent;QLogic Corporation;2.01.0010;0
;;S1BIZ-DB-P;Microsoft SQL Server Compact 3.5 SP2 ENU;Microsoft Corporation;3.5.8080.0;0
;;S1BIZ-DB-P;SQL Server 2008 R2 SP2 Integration Services;Microsoft Corporation;10.52.4000.0;0
;;S1BIZ-DB-P;HP ProLiant iLO 3 WHEA Driver (X64);Hewlett-Packard Company;3.0.0.0;0
;;S1BIZ-DB-P;Microsoft SQL Server 2008 R2 Setup (English);Microsoft Corporation;10.52.4270.0;0
;;S1BIZ-DB-P;Microsoft Silverlight;Microsoft Corporation;5.1.20513.0;0
;;S1BIZ-DB-P;SANsurfer FC HBA Management Agent;QLogic Corporation;1.21.1283.13;0
;;S1BIZ-DB-P;Microsoft .NET Framework 4 Client Profile;Microsoft Corporation;4.0.30319;0
;;S1BIZ-DB-P;SQL Server 2008 R2 SP2 Integration Services;Microsoft Corporation;10.52.4000.0;0
;;S1BIZ-DB-P;HP Smart Array SAS/SATA Event Notification Service;Hewlett-Packard Development Company. L.P.;6.30.0.64;0
;;S1BIZ-DB-P;HP Version Control Agent;Hewlett Packard Development Company. L.P.;7.1.2.0;0
;;S1BIZ-DB-P;Microsoft SQL Server System CLR Types (x64);Microsoft Corporation;10.52.4000.0;0
;;S1BIZ-DB-P;Microsoft SQL Server VSS Writer;Microsoft Corporation;10.52.4000.0;0
;;S1BIZ-DB-P;SQL Server 2008 R2 SP2 Common Files;Microsoft Corporation;10.52.4000.0;0
;;S1BIZ-DB-P;SQL Server 2008 R2 SP2 Management Studio;Microsoft Corporation;10.52.4000.0;0
;;S1BIZ-DB-P;HP ProLiant Integrated Management Log Viewer;Hewlett-Packard Company;6.3.0.0;0
;;S1BIZ-DB-P;Sql Server Customer Experience Improvement Program;Microsoft Corporation;10.50.1600.1;0
;;S2BIZ-DB-P;Microsoft Office 2003 Web Components;Microsoft Corporation;12.0.6213.1000;0
;;S2BIZ-DB-P;Microsoft Application Error Reporting;Microsoft Corporation;12.0.6015.5000;0
;;S2BIZ-DB-P;HP ProLiant Health Monitor Service (X64);Hewlett-Packard Company;3.7.0.0;0
;;S2BIZ-DB-P;Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219;Microsoft Corporation;10.0.40219;0
;;S2BIZ-DB-P;Configuration Manager Client;Microsoft Corporation;5.00.7958.1000;0
;;S2BIZ-DB-P;Microsoft Visual C++ 2005 Redistributable (x64);Microsoft Corporation;8.0.61000;0
;;S2BIZ-DB-P;Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219;Microsoft Corporation;10.0.40219;0
;;S2BIZ-DB-P;SQL Server 2008 R2 SP2 Database Engine Services;Microsoft Corporation;10.52.4000.0;0
;;S2BIZ-DB-P;Application Verifier (x64);Microsoft Corporation;4.1.1078;0
;;S2BIZ-DB-P;SnapDrive;NetApp.Inc.;7.0.3.6341;0
;;S2BIZ-DB-P;SQL Server 2008 R2 SP2 Analysis Services;Microsoft Corporation;10.52.4000.0;0
;;S2BIZ-DB-P;NetApp Windows Host Utilities;NetApp. Inc.;6.0.4424.1239;0
;;S2BIZ-DB-P;Microsoft SQL Server 2008 R2 Policies;Microsoft Corporation;10.50.1600.1;0
;;S2BIZ-DB-P;Microsoft BizTalk Server Setup Support Files;Microsoft Corporation;3.9.469.0;0
;;S2BIZ-DB-P;Microsoft Windows SDK for Windows 7 Samples (30514);Microsoft Corporation;7.1.30514;0
;;S2BIZ-DB-P;Microsoft Windows SDK for Windows 7 Utilities for Win32 Development (30514);Microsoft Corporation;7.1.30514;0
;;S2BIZ-DB-P;Microsoft Windows SDK Intellisense and Reference Assemblies (30514);Microsoft Corporation;7.1.30514;0
;;S2BIZ-DB-P;OP5 NSClient++ Windows Agent (x64);MySolutions NORDIC;0.3.9.328;0
;;S2BIZ-DB-P;Microsoft BizTalk Server 2010;Microsoft Corporation;3.9.469.0;0
;;S2BIZ-DB-P;SQL Server 2008 R2 SP2 Full text search;Microsoft Corporation;10.52.4000.0;0
;;S2BIZ-DB-P;Microsoft Windows SDK for Visual Studio .NET 4.0 Framework Tools;Microsoft Corporation;7.1.30514;0
;;S2BIZ-DB-P;SQL Server 2008 R2 SP2 Database Engine Shared;Microsoft Corporation;10.52.4000.0;0
;;S2BIZ-DB-P;HP Lights-Out Online Configuration Utility;Hewlett-Packard Development Company. L.P.;4.0.1.0;0
;;S2BIZ-DB-P;PFA Server Registry Update;Hewlett-Packard Company;1.0.0.0;0
;;S2BIZ-DB-P;Microsoft Windows SDK Net Fx Interop Headers And Libraries (30514);Microsoft Corporation;7.1.30514;0
;;S2BIZ-DB-P;Microsoft BizTalk Server Setup Bootstrap Files (x64);Microsoft Corporation;3.9.469.0;0
;;S2BIZ-DB-P;QLogic NIC HBA Management Agent;QLogic Corporation;1.01.92;0
;;S2BIZ-DB-P;SQL Server 2008 R2 SP2 Client Tools;Microsoft Corporation;10.52.4000.0;0
;;S2BIZ-DB-P;Headless Server Registry Update;Hewlett-Packard Company;1.0.0.0;0
;;S2BIZ-DB-P;HP ProLiant iLO CHIF Driver (X64);Hewlett-Packard Company;3.7.0.0;0
;;S2BIZ-DB-P;HP ProLiant PCI-express Power Management Update for Windows;Hewlett-Packard Company;1.3.0.0;0
;;S2BIZ-DB-P;Microsoft SQL Server Browser;Microsoft Corporation;10.52.4000.0;0
;;S2BIZ-DB-P;Microsoft SQL Server Compact 3.5 SP2 Query Tools ENU;Microsoft Corporation;3.5.8080.0;0
;;S2BIZ-DB-P;Microsoft .NET Framework 4 Multi-Targeting Pack;Microsoft Corporation;4.0.30319;0
;;S2BIZ-DB-P;SQL Server 2008 R2 SP2 Database Engine Services;Microsoft Corporation;10.52.4000.0;0
;;S2BIZ-DB-P;Microsoft Policy Platform;Microsoft Corporation;1.2.3602.0;0
;;S2BIZ-DB-P;Microsoft SQL Server 2008 R2 RsFx Driver;Microsoft Corporation;10.52.4270.0;0
;;S2BIZ-DB-P;SQL Server 2008 R2 SP2 Management Studio;Microsoft Corporation;10.52.4000.0;0
;;S2BIZ-DB-P;Microsoft Visual C++  Compilers 2010 Standard - enu - x86;Microsoft Corporation;10.0.30319;0
;;S2BIZ-DB-P;Microsoft Primary Interoperability Assemblies 2005;Microsoft Corporation;8.0.50727.42;0
;;S2BIZ-DB-P;SQL Server 2008 R2 SP2 Analysis Services;Microsoft Corporation;10.52.4000.0;0
;;S2BIZ-DB-P;Microsoft Visual C++ 2005 Redistributable (x64);Microsoft Corporation;8.0.59192;0
;;S2BIZ-DB-P;Microsoft Windows SDK MSHelp (30514);Microsoft Corporation;7.1.30514;0
;;S2BIZ-DB-P;HP Array Configuration Utility CLI;Hewlett-Packard Development Company. L.P.;9.30.15.0;0
;;S2BIZ-DB-P;Microsoft Help Viewer 1.0;Microsoft Corporation;1.0.30319;0
;;S2BIZ-DB-P;HP Array Configuration Utility;Hewlett-Packard Development Company. L.P.;9.30.15.0;0
;;S2BIZ-DB-P;Microsoft Windows SDK .NET Framework Tools (30514);Microsoft;7.1.30514;0
;;S2BIZ-DB-P;HP Insight Diagnostics  Online Edition for Windows;Hewlett-Packard Development Company. L.P.;9.3.0;0
;;S2BIZ-DB-P;Microsoft Visual C++  Compilers 2010 Standard - enu - x64;Microsoft Corporation;10.0.30319;0
;;S2BIZ-DB-P;Windows SDK IntellisenseNFX;Microsoft;7.1.30514;0
;;S2BIZ-DB-P;Microsoft SQL Server 2008 Setup Support Files ;Microsoft Corporation;10.1.2731.0;0
;;S2BIZ-DB-P;Microsoft Report Viewer Redistributable 2008 (KB971119);Microsoft Corporation;9.0.30731;0
;;S2BIZ-DB-P;HP ProLiant iLO Core Driver (X64);Hewlett-Packard Company;3.7.0.0;0
;;S2BIZ-DB-P;Microsoft SQL Server 2008 R2 Native Client;Microsoft Corporation;10.52.4270.0;0
;;S2BIZ-DB-P;Microsoft Baseline Security Analyzer 2.2;Microsoft Corporation;2.2.2170;0
;;S2BIZ-DB-P;Microsoft Visual C++ 2005 Redistributable;Microsoft Corporation;8.0.61001;0
;;S2BIZ-DB-P;Microsoft Windows SDK for Windows 7 Common Utilities (30514);Microsoft Corporation;7.1.30514;0
;;S2BIZ-DB-P;Microsoft .NET Framework 4 Extended;Microsoft Corporation;4.0.30319;0
;;S2BIZ-DB-P;Microsoft Windows SDK for Windows 7 Headers and Libraries (30514);Microsoft Corporation;7.1.30514;0
;;S2BIZ-DB-P;SQL Server 2008 R2 SP2 Database Engine Shared;Microsoft Corporation;10.52.4000.0;0
;;S2BIZ-DB-P;Microsoft Enterprise Single Sign-On;Microsoft Corporation;6.0.4219.0;0
;;S2BIZ-DB-P;SQL Server 2008 R2 SP2 Client Tools;Microsoft Corporation;10.52.4000.0;0
;;S2BIZ-DB-P;Microsoft Visual Studio Tools for Applications 2.0 - ENU;Microsoft Corporation;9.0.35191;0
;;S2BIZ-DB-P;HP ProLiant Agentless Management Service;Hewlett-Packard Company;9.25.0.0;0
;;S2BIZ-DB-P;SQL Server 2008 R2 SP2 Common Files;Microsoft Corporation;10.52.4000.0;0
;;S2BIZ-DB-P;SANsurfer iSCSI HBA Management Agent;QLogic Corporation;2.01.0010;0
;;S2BIZ-DB-P;Microsoft SQL Server Compact 3.5 SP2 ENU;Microsoft Corporation;3.5.8080.0;0
;;S2BIZ-DB-P;SQL Server 2008 R2 SP2 Integration Services;Microsoft Corporation;10.52.4000.0;0
;;S2BIZ-DB-P;HP ProLiant iLO 3 WHEA Driver (X64);Hewlett-Packard Company;3.0.0.0;0
;;S2BIZ-DB-P;Microsoft SQL Server 2008 R2 Setup (English);Microsoft Corporation;10.52.4270.0;0
;;S2BIZ-DB-P;Microsoft Windows SDK for Windows 7 (7.1);Microsoft Corporation;7.1.30514;0
;;S2BIZ-DB-P;Microsoft Silverlight;Microsoft Corporation;5.1.20513.0;0
;;S2BIZ-DB-P;SANsurfer FC HBA Management Agent;QLogic Corporation;1.21.1283.13;0
;;S2BIZ-DB-P;Microsoft .NET Framework 4 Client Profile;Microsoft Corporation;4.0.30319;0
;;S2BIZ-DB-P;SQL Server 2008 R2 SP2 Integration Services;Microsoft Corporation;10.52.4000.0;0
;;S2BIZ-DB-P;HP Smart Array SAS/SATA Event Notification Service;Hewlett-Packard Development Company. L.P.;6.30.0.64;0
;;S2BIZ-DB-P;HP Version Control Agent;Hewlett Packard Development Company. L.P.;7.1.2.0;0
;;S2BIZ-DB-P;Debugging Tools for Windows (x64);Microsoft Corporation;6.12.2.633;0
;;S2BIZ-DB-P;Microsoft SQL Server System CLR Types (x64);Microsoft Corporation;10.52.4000.0;0
;;S2BIZ-DB-P;Microsoft SQL Server VSS Writer;Microsoft Corporation;10.52.4000.0;0
;;S2BIZ-DB-P;SQL Server 2008 R2 SP2 Common Files;Microsoft Corporation;10.52.4000.0;0
;;S2BIZ-DB-P;SQL Server 2008 R2 SP2 Management Studio;Microsoft Corporation;10.52.4000.0;0
;;S2BIZ-DB-P;HP ProLiant Integrated Management Log Viewer;Hewlett-Packard Company;6.3.0.0;0
;;S2BIZ-DB-P;Sql Server Customer Experience Improvement Program;Microsoft Corporation;10.50.1600.1;0
;;S-K1NAVMIG-DB-P;Microsoft Application Error Reporting;Microsoft Corporation;12.0.6012.5000;0
;;S-K1NAVMIG-DB-P;Microsoft SQL Server System CLR Types;Microsoft Corporation;10.51.2500.0;0
;;S-K1NAVMIG-DB-P;Pacote de Idiomas do Microsoft Visual Studio Tools for Applications 2012 Design-Time - PTB;Microsoft Corporation;11.0.51108;0
;;S-K1NAVMIG-DB-P;Microsoft Visual Studio Ultimate 2012 XAML UI Designer Core;Microsoft Corporation;11.0.50727;0
;;S-K1NAVMIG-DB-P;Microsoft .NET Framework 4.5.1 Multi-Targeting Pack;Microsoft Corporation;4.5.50932;0
;;S-K1NAVMIG-DB-P;Microsoft Help Viewer 1.1;Microsoft Corporation;1.1.40219;0
;;S-K1NAVMIG-DB-P;Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4974;Microsoft Corporation;9.0.30729.4974;0
;;S-K1NAVMIG-DB-P;SQL Server 2014 Integration Services;Microsoft Corporation;12.1.4100.1;0
;;S-K1NAVMIG-DB-P;VMware Tools;VMware. Inc.;10.0.9.3917699;0
;;S-K1NAVMIG-DB-P;OP5 NSClient++ Windows Agent (x64);MySolutions NORDIC;0.3.9.146;0
;;S-K1NAVMIG-DB-P;SQL Server 2014 SQL Data Quality Common;Microsoft Corporation;12.0.2000.8;0
;;S-K1NAVMIG-DB-P;Microsoft Visual Studio Ultimate 2013 XAML UI Designer Core;Microsoft Corporation;12.0.21005;0
;;S-K1NAVMIG-DB-P;Microsoft SQL Server 2012 Native Client ;Microsoft Corporation;11.1.3407.0;0
;;S-K1NAVMIG-DB-P;SQL Server 2014 SQL Data Quality Common;Microsoft Corporation;12.1.4100.1;0
;;S-K1NAVMIG-DB-P;SQL Server 2014 Data quality client;Microsoft Corporation;12.1.4100.1;0
;;S-K1NAVMIG-DB-P;Microsoft .NET Framework 4.5 Multi-Targeting Pack;Microsoft Corporation;4.5.50710;0
;;S-K1NAVMIG-DB-P;Microsoft Visual Studio Tools for Applications 2012 Design-Time - Language Pack ITA;Microsoft Corporation;11.0.51108;0
;;S-K1NAVMIG-DB-P;SQL Server 2014 Integration Services;Microsoft Corporation;12.1.4100.1;0
;;S-K1NAVMIG-DB-P;Microsoft Visual Studio 2013 Shell (Minimum) Resources;Microsoft Corporation;12.0.21005;0
;;S-K1NAVMIG-DB-P;%SQL_PRODUCT_SHORT_NAME% Data Tools - BI for Visual Studio 2013;Microsoft Corporation;12.0.2430.0;0
;;S-K1NAVMIG-DB-P;Sql Server Customer Experience Improvement Program;Microsoft Corporation;12.1.4100.1;0
;;S-K1NAVMIG-DB-P;Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219;Microsoft Corporation;10.0.40219;0
;;S-K1NAVMIG-DB-P;Microsoft System CLR Types for SQL Server 2014;Microsoft Corporation;12.1.4100.1;0
;;S-K1NAVMIG-DB-P;Microsoft Visual Studio Tools for Applications 2012 Design-Time - Module linguistique Fran?ais;Microsoft Corporation;11.0.51108;0
;;S-K1NAVMIG-DB-P;Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219;Microsoft Corporation;10.0.40219;0
;;S-K1NAVMIG-DB-P;Microsoft Visual C++ 2013 x86 Minimum Runtime - 12.0.21005;Microsoft Corporation;12.0.21005;0
;;S-K1NAVMIG-DB-P;Microsoft Visual C++ 2013 x86 Additional Runtime - 12.0.21005;Microsoft Corporation;12.0.21005;0
;;S-K1NAVMIG-DB-P;Build Tools Language Resources - amd64;Microsoft Corporation;12.0.21005;0
;;S-K1NAVMIG-DB-P;Microsoft .NET Framework 4.5.1 Multi-Targeting Pack (ENU);Microsoft Corporation;4.5.50932;0
;;S-K1NAVMIG-DB-P;%SQL_PRODUCT_SHORT_NAME% SSIS 64Bit For SSDTBI;Microsoft Corporation;12.0.2430.0;0
;;S-K1NAVMIG-DB-P;Microsoft Visual C++ 2012 x86 Minimum Runtime - 11.0.50727;Microsoft Corporation;11.0.50727;0
;;S-K1NAVMIG-DB-P;Visual Studio 2010 Prerequisites - English;Microsoft Corporation;10.0.40219;0
;;S-K1NAVMIG-DB-P;Microsoft SQL Server Data-Tier Application Framework (x64);Microsoft Corporation;12.0.1294.0;0
;;S-K1NAVMIG-DB-P;Microsoft Visual C++ 2010  x86 Runtime - 10.0.40219;Microsoft Corporation;10.0.40219;0
;;S-K1NAVMIG-DB-P;Microsoft Visual Studio Tools for Applications 2012 x64 Hosting Support - Language Pack ITA;Microsoft Corporation;11.0.51108;0
;;S-K1NAVMIG-DB-P;Microsoft Visual Studio Tools for Applications 2012 x64 Hosting Support - ??? Language Pack;Microsoft Corporation;11.0.51108;0
;;S-K1NAVMIG-DB-P;Microsoft Visual Studio Tools for Applications 2012 x86 Hosting Support - Language Pack ITA;Microsoft Corporation;11.0.51108;0
;;S-K1NAVMIG-DB-P;Microsoft Visual Studio 2012 Shell (Isolated) Resources;Microsoft Corporation;11.0.50727;0
;;S-K1NAVMIG-DB-P;Microsoft Visual C++ 2012 x86 Additional Runtime - 11.0.50727;Microsoft Corporation;11.0.50727;0
;;S-K1NAVMIG-DB-P;Build Tools - amd64;Microsoft Corporation;12.0.21005;0
;;S-K1NAVMIG-DB-P;Microsoft Visual Studio Tools for Applications 2012 x86 Hosting Support - Paquete de idioma ESN;Microsoft Corporation;11.0.51108;0
;;S-K1NAVMIG-DB-P;SQL Server 2014 Database Engine Services;Microsoft Corporation;12.1.4100.1;0
;;S-K1NAVMIG-DB-P;Microsoft Visual Studio 2013 Shell (Isolated) Resources;Microsoft Corporation;12.0.21005;0
;;S-K1NAVMIG-DB-P;Microsoft .NET Framework 4.5 SDK;Microsoft Corporation;4.5.50710;0
